Textbox16,ACTUAL_SHIP_DATE_TIME,warehouse,SHIPPING_LOAD_NUM,CUSTOMER,store,ERP_order,AISLE,PARENT_CONTAINER_ID,item,ITEM_DESC,coef,pck,pcs,total_piece,total_kg,LOT
1,24-Jul-26,GBG,1483596,48438,TMI,AM07057859570,13,00004000000053164412,0000000166687_1,MARINA UV WHT HBL HEALTHYNGLOW 460ML,12,0,4,4,0,12052029
2,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,11,00004000000053111461,0000000002630_1,ROYALE BLACK VELVET HIJAB REF 600ML_1C12P,12,0,1,1,0,12062028
3,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,12,00004000000053111485,0000000050811_1,NYU HAIR COL 2.00 HENNA SH NAT BLACK_1C4P,4,0,2,2,0,12042028
4,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,25,00004000000053111799,0000000052448_1,CHIL GO 1 VANILA 660G_1C12P,12,0,1,1,0,28112027
5,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000056163_1,HANSAPLAST KAIN ELASTIS FUN 10S_1B30P,180,0,1,1,0,03032029
6,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,03,00004000000053111317,0000000062519_1,FRES N NAT FRG MIST DESSERT PINK CUPCAKE 100_1C24P,24,0,2,2,0,06072029
7,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,01,00004000000053111270,0000000064442_1,CAMEL MILD INTENSE BLUE 16S_YM,600,0,5,5,0,01062027
8,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,03,00004000000053111317,0000000083397_1,CIPTADENT PG FRESHMINT 225GR 1C24,24,0,4,4,0,12072029
9,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,32,00004000000053112031,0000000092315_1,KOPI KENANGAN AVOCUDDLE 220ML_1C24P,24,0,6,6,0,11062027
10,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,12,00004000000053111485,0000000092569_1,WARDAH MICELLAR WATER PERFECT BRIGHT TONE UP 100ML,28,0,1,1,0,01062029
11,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000094837_1,MY BABY TELON LAVENDER 150ML_1B12P_1C48P,48,0,1,1,0,01062028
12,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,17,00004000000053111584,0000000104050_1,CHUBA CASSAVA CHIPS SAMBAL BALADO 60G_1C30P_YM,30,0,1,1,0,10042027
13,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,42,00004000000053112178,0000000130958_1,MAMA LIME PP LIME REF 105ML,24,0,2,2,0,12062029
14,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,22,00004000000053111706,0000000136614_1,BLUE BAND SACHET 200GR_1C60P_21035622,60,0,5,5,0,29042027
15,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,03,00004000000053111317,0000000136937_1,GATSBY SPLASH COL MUSKY DEEP OCEAN 175ML,8,0,1,1,0,08062029
16,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,12,00004000000053111485,0000000137018_1,ASEPSO BS 80,144,0,2,2,0,05032029
17,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,03,00004000000053111317,0000000138724_1,GILLETTE BLUE2 PLUS ISI 2S,240,0,2,2,0,08092029
18,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000138976_1,OVALE WHITENING 200,216,0,1,1,0,01052029
19,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,25,00004000000053111799,0000000143434_1,DELFI TWISTER MINIS VANILA 30_1C6B10P,10,0,1,1,0,14082027
20,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,16,00004000000053111577,0000000143459_1,NISSIN CRISPY 225G_1C30P,30,0,3,3,0,14072027
21,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,13,00004000000053111515,0000000143837_1,MITU BABY WIPES FRESH N CLEAN PINK 24S_1C36P_YM,36,0,1,1,0,01062028
22,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,21,00004000000053111683,0000000145408_1,REGAL MARIE 230_1C24P,24,0,1,1,0,24122027
23,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,21,00004000000053111683,0000000145412_1,REGAL MARIE 120GR_1C48P,48,0,3,3,0,06112027
24,24-Jul-26,GBG,1483596,48438,TMI,AM07057859570,12,00004000000053164405,0000000207453_1,PIGEON TEENS BRIGHT HEROESMICELLARWATER100ML 1C_24,1,0,4,4,0,01092028
25,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,16,00004000000053111577,0000000004917_1,JET Z CHOCO FIESTA 65GR_1C30P,30,0,5,5,0,12122026
26,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,28,00004000000053111904,0000000015592_1,MILKU STROBERI BTL 200ML_1C12P,12,1,0,12,0,08032027
27,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,14,00004000000053111539,0000000018318_1,GIV BW FLAWLESS WHITE SAKURA R400ML 1C12,12,0,2,2,0,
28,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000020957_1,FIESTA MAX DOTTED 3S,1,0,1,1,0,12122030
29,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,14,00004000000053111553,0000000056587_1,FRES N NAT BW PINK CUPCAKE R400ML 1C12,12,0,1,1,0,22052028
30,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000095665_1,OMG FACE WASH PEACH GLOWING 50 GR,56,0,1,1,0,01042029
31,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,42,00004000000053112178,0000000096757_1,SOFTEX COMFORT NIGHT 36CM 12S 1C24,24,0,4,4,0,19042029
32,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,03,00004000000053111317,0000000099473_1,LOVILLEA EDP ENCHANTING LILY 100ML_1C24,24,0,1,1,0,01012031
33,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,17,00004000000053111584,0000000107551_1,TOS TOS TORTILLA NACHO CHEESE 130G_1C20P,20,0,3,3,0,01052027
34,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,33,00004000000053112055,0000000124163_1,COCA COLA ZERO 390ML_1C12P,12,0,1,1,0,12122026
35,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,28,00004000000053111904,0000000124498_1,ENAAK KENTAL MANIS POUCH 535G_1C24P,24,0,1,1,0,28022027
36,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,20,00004000000053111645,0000000128204_1,PROMINA CRUNCHIES CREAMY CHICKEN BROCCOLI 20G_1C24,24,0,1,1,0,12022027
37,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,18,00004000000053111614,0000000128672_1,LEMONILO BROWNIES CHOCOCHIPS 40G_1C12P,12,0,1,1,0,18062027
38,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,12,00004000000053111485,0000000133478_1,HIT ELECTRIC MAT CLASSIC 48S _1C72P,72,0,1,1,0,12062029
39,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,11,00004000000053111461,0000000135921_1,SO KLIN PEWANGI PINK REF 780ML_1C12P,12,0,1,1,0,12062028
40,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,01,00004000000053111270,0000000138329_1,HAPPYDENT WHITE 14G_1B15P_826991,120,0,11,11,0,12122027
41,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,13,00004000000053111515,0000000139376_1,MITU BABY WIPES FRESH N CLEAN BLUE 10S BANDED_1C72,144,0,4,4,0,08022028
42,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,21,00004000000053111669,0000000140896_1,NISSIN WALENS CHOCOLATE SOES 100G _1C30P,30,0,4,4,0,03062027
43,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,21,00004000000053111669,0000000141000_1,DELFI TWISTER BLACK 70GR_1C20P,20,0,2,2,0,12092027
44,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,06,00004000000053111379,0000000143683_1,TESSA TRAVEL PACK TP09 3PLY 50S_1C48P,48,0,3,3,0,08072029
45,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,31,00004000000053111997,0000000145915_1,INDOMILK FULL CREAM 950ML_1C12P,12,1,0,12,0,28032027
46,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,23,00004000000053111744,0000000146391_1,INDOMILK KID VANILA 115 ML_1C40P,40,0,10,10,0,28032027
47,24-Jul-26,GBG,1483596,48438,TMI,AM07057859570,03,00004000000053164399,0000000143901_1,TOTAL CARE MW 250ML,24,0,3,3,0,01022029
48,24-Jul-26,GBG,1483596,48438,TMI,AM07057859570,03,00004000000053164399,0000000385644_1,MARINA HAIRNBODY MIST HIJAB WNDRFL MANDALIKA 100ML,1,0,4,4,0,01112028
49,24-Jul-26,GBG,1483596,48438,TMI,AM07057859570,13,00004000000053164412,0000000733433_1,MARINA UV WHT HBL EXTRA SPF30 185ML,48,0,4,4,0,01042029
50,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,24,00004000000053111775,0000000000774_1,MAMASUKA DELISAOS HOTLAVA XTRAPDS 130ML_1C24P,24,0,1,1,0,12092027
51,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,32,00004000000053112031,0000000006441_1,TUJUH KURMA SUSU STERIL 189ML _1C24P,24,0,4,4,0,07072027
52,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,12,00004000000053111485,0000000034936_1,STELLA GEL ALL IN ONE LAVENDER 42GR_1C18P,72,0,1,1,0,12062028
53,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,01,00004000000053111270,0000000051821_1,EMINA CHEESE SLICE MOZZA 5S 75G_1C48P,48,0,1,1,0,13032027
54,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,18,00004000000053111614,0000000052964_1,GURIBEE BBQ BALADO 65G_1C30P,30,0,2,2,0,30012027
55,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,27,00004000000053111881,0000000057389_1,SEDAAP MIE GORENG AYAM BAKAR LIMAU 89G_1C40P,40,0,5,5,0,10022027
56,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000083322_1,IMBOOST EXTRA VIT C D3 4S 1B59 1C110P,1,0,1,1,0,03032028
57,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,11,00004000000053111461,0000000087658_1,EKONOMI PP SEREH REF 650ML,12,0,1,1,0,12072028
58,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,17,00004000000053111584,0000000107554_1,TOS TOS TORTILLA KOREAN BBQ 140G_1C20P,20,0,1,1,0,12042027
59,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,06,00004000000053111379,0000000109287_1,PASTI HEMAT FACIAL TISSUE 1000S 1C_10P,10,0,1,1,0,12062029
60,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,15,00004000000053111256,0000000131590_1,GREENFIELDS UHT CHOCOLATE 105 ML_1C40P,40,0,1,1,0,10022027
61,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,25,00004000000053111799,0000000132809_1,PROMINA AYAM KAMPUNG BROKOLI KEJU 120G_1C24P,24,0,1,1,0,20052028
62,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,12,00004000000053111485,0000000133472_1,DORA RACUN TIKUS 100GR _1C24P,24,0,1,1,0,08062028
63,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000136511_1,VIVA SKIN FOOD 30GR,12,0,1,1,0,01042029
64,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,13,00004000000053111515,0000000138519_1,FORMULA SG RIPPLE HELM S_1C72P_XX,72,0,2,2,0,23062029
65,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,13,00004000000053111515,0000000139027_1,CASABLANCA HOMME RO BLUE AMBITIOUS 50ML,1,0,1,1,0,01042030
66,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,06,00004000000053111379,0000000141346_1,CHARM SAFE NIGHT 29CM 10S _1C48P,48,0,6,6,0,12052029
67,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,16,00004000000053111577,0000000144651_1,CHITATO LITE ABURI SEAWEED 65GR_1C30P,30,0,1,1,0,18122026
68,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,21,00004000000053111669,0000000145162_1,CHO CHO CHOCOLATE STRAW 35G_1C6B10P,60,0,2,2,0,12052027
69,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,01,00004000000053111270,0000000145648_1,WONHAE GUMMY CHOCO TRUFFLE 35G_1C72P,72,0,1,1,0,04052027
70,24-Jul-26,GBG,1483596,48438,TMI,AM07057859570,03,00004000000053164399,0000000003709_1,MARINA RO BLUE ANTIBACTERIAL 50ML,36,0,4,4,0,
71,24-Jul-26,GBG,1483596,48438,TMI,AM07057859570,13,00004000000053164412,0000000091895_1,MARINA BRIGHT SERUM MAQUI ANTIOXI 185ML,8,0,4,4,0,01112028
72,24-Jul-26,GBG,1483596,48438,TMI,AM07057859570,03,00004000000053164399,0000000105230_1,PIGEON TEENS FF ACNE CARE 100GR,1,0,4,4,0,01062029
73,24-Jul-26,GBG,1483596,48438,TMI,AM07057859570,03,00004000000053164399,0000000193643_1,PIGEON TEENS BRIGHT HEROES BODY SERUM 100ML 1C24,1,0,4,4,0,
74,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000007131_1,VICEE GRAPE STRIP 2S_1B50P,1000,0,1,1,0,01052028
75,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000009700_1,WARDAH FW LIGHTENING MICELLAR GENTLE 50ML _1C50P,50,0,1,1,0,12062029
76,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,34,00004000000053112086,0000000032569_1,CAT CHOIZE PLUS TUNA SALMON 500G 1C18P,1,0,3,3,0,08112027
77,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,07,00004000000053111393,0000000081840_1,MONTISS FACIAL TISSUE 200S BANDED_1C30P,30,0,1,1,0,26052028
78,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,28,00004000000053111904,0000000094724_1,SOSRO TEH BOTOL LESS SUGAR 350ML_1C12P,12,0,6,6,0,06062027
79,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,42,00004000000053112178,0000000109270_1,BAYGON AEROSOL LAVENDER 400ML_1C12P,1,0,1,1,0,01032030
80,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,12,00004000000053111485,0000000109271_1,CBD HAIR MASK KERATIN PRO 30G_1C72P,72,0,3,3,0,01042029
81,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,13,00004000000053111515,0000000125351_1,MY BABY KIDS TOOTHPASTE STRAWBERRY 45GR,144,0,2,2,0,01042029
82,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,05,00004000000053111355,0000000127925_1,VIXAL PEMB PORSELEN HIJAU 700GR_1C12P_65486548,12,0,1,1,0,30052028
83,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,04,00004000000053111331,0000000128399_1,WINGS PEMBERSIH PORSELEN BIRU 360GR_1C12P,12,0,1,1,0,06072028
84,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,42,00004000000053112178,0000000128421_1,SO KLIN LANTAI APPLE GREEN PCH 310ML,12,0,1,1,0,12062028
85,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,42,00004000000053112178,0000000130461_1,RAPIKA PELICIN FOREVER BLOSSOM REF 300ML _1C12P,12,0,2,2,0,12062028
86,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,15,00004000000053111256,0000000132112_1,OATSIDE ORIGINAL OAT DRINK PET 240ML_1C24P,24,0,1,1,0,23062027
87,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,15,00004000000053111256,0000000132661_1,CIMORY UHT MARIE BISCUIT 250 ML_1C24P,24,0,3,3,0,05032027
88,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,31,00004000000053111997,0000000133170_1,NIPIS MADU LIME SODA 330ML_1C12P,12,1,0,12,0,01032027
89,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,05,00004000000053111355,0000000135885_1,SO KLIN LANTAI LAVENDER PURPLE PCH 770ML,12,0,1,1,0,06072028
90,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,42,00004000000053112178,0000000138979_1,LAURIER PL CLEANFRESH NON PERFUMED 40S _1C42P,42,0,1,1,0,03072029
91,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,03,00004000000053111317,0000000143688_1,CLOSE UP PG GEL GREEN 110GR_1C48P _21133329,48,0,3,3,0,08072029
92,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,18,00004000000053111614,0000000144927_1,KELLOGGS FROOT LOOPS 55G_1C24P,24,0,1,1,0,21062027
93,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,23,00004000000053111744,0000000146646_1,INACO MINI JELLY12S_1C30P,30,0,1,1,0,07062027
94,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,24,00004000000053111775,0000000146934_1,SAORI TIRAM 23ML_1C120P,120,0,2,2,0,03072027
95,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,41,00004000000053112154,0000000147032_1,SAFARI 100GR WARNA_1C120P,120,0,2,2,0,06092027
96,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,24,00004000000053111775,0000000149134_1,DEL MONTE TOMAT 330ML_1C24P,24,0,1,1,0,11062028
97,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,22,00004000000053111706,0000000151741_1,ROYCO KALDU RASA SAPI 220GR_1C24P_62019582,24,0,6,6,0,27062027
98,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,26,00004000000053111836,0000000153494_1,KIRANTI ORIGINAL 150ML_1C24P,24,0,4,4,0,10062027
99,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,23,00004000000053111744,0000000153584_1,INDOMILK JEJU CHOCOLATE UHT 180ML_1C30P,30,0,2,2,0,12022027
100,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,17,00004000000053111584,0000000156465_1,MONDE SNACK GOLD 60 GR_1C30P,30,0,5,5,0,17072027
101,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,25,00004000000053111812,0000000160733_1,SOYJOY RAISIN ALMOND 30G_1C48P,48,0,1,1,0,19022027
102,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,26,00004000000053111836,0000000162895_1,ULTRA MIMI VANILLA 125 ML_1C40P,40,0,3,3,0,20042027
103,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,41,00004000000053112154,0000000179178_1,MONDE SERENA EGG ROLL 70 GR_1C30P,30,0,1,1,0,12052027
104,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000181133_1,SALONPAS KOYO 10S_1B10P,1000,0,1,1,0,04042029
105,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,27,00004000000053111867,0000000182288_1,ROMA SARI GANDUM 149 GR_1C20P,20,0,4,4,0,12062027
106,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,01,00004000000053111270,0000000213143_1,YUPI EXOTIC MANGO 45GR_1C72P_YM,72,0,2,2,0,13012028
107,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,16,00004000000053111577,0000000242831_1,CHEETOS RASA KEJU 120G_1C14P,14,0,1,1,0,05022027
108,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,01,00004000000053111270,0000000245508_1,MAGNUM FILTER BINTANG 12S_1SL10P_YM,1,0,3,3,0,12062027
109,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000255216_1,OMG HYDRAPOWER MICELLAR WATER 300 ML_YM,24,0,1,1,0,01042029
110,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,22,00004000000053111720,0000000302705_1,TOTOLE GRANULATED MUSHROOM 80G_1C100P,100,0,2,2,0,30012028
111,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,10,00004000000053111447,0000000450901_1,MAMY POKO PANTS XTRA KERING XXL24 1C4P,4,0,1,1,0,08032029
112,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,12,00004000000053111485,0000000451704_1,PANTENE SH ANTI DANDRUFF 70ML_1C48P,48,0,1,1,0,06062029
113,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,17,00004000000053111584,0000000452610_1,DUA KELINCI TIC TAC MIX 80G_1C50P,50,0,3,3,0,01072027
114,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,24,00004000000053111775,0000000483182_1,MY VLA VANILLA_1C12P,72,0,1,1,0,01102027
115,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,13,00004000000053111515,0000000491471_1,PEPSODENT PG ACTION 123 75_1C144P _20288832,144,0,3,3,0,12052029
116,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,13,00004000000053111515,0000000545054_1,HADALABO GOKUJYUN FF 50G _1C6P,144,0,1,1,0,01042029
117,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,13,00004000000053111515,0000000006445_1,ZWITSAL KID 2IN1 BW GREEN 280ML 1C12P 68134985,12,0,1,1,0,13122028
118,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,01,00004000000053111270,0000000011418_1,SILVER QUEEN VERYBERRY YOGHURT 22G_1C12B30P,360,0,1,1,0,13032027
119,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,01,00004000000053111270,0000000013801_1,CAMEL OPTION PURPLE 12S_1SL10P,52,0,3,3,0,12062027
120,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,28,00004000000053111904,0000000021125_1,TIGA SAPI EVAPORASI 500G _1C12P,12,0,1,1,0,28032027
121,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000051883_1,POSH MEN RO ACT PRO 50ML,24,0,1,1,0,04072029
122,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000054588_1,THANKFUL MASK ADULT 3D EARLOOP 3S_Y,200,0,1,1,0,12062029
123,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,17,00004000000053111584,0000000056696_1,CHITATO LITE NORI SEAWEED 68G_1C30P,30,0,5,5,0,06022027
124,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,16,00004000000053111577,0000000056742_1,CHIKI PUFFS CHEDDAR CHEESE 60G_1C30P,30,0,2,2,0,29122026
125,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,06,00004000000053111379,0000000083321_1,MONTISS FACIAL TISSUE 150 SHEET_YM,48,0,5,5,0,19062029
126,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,02,00004000000053111294,0000000095292_1,PLOSSA AROMATICS CITRUS 10ML_1B12P,72,0,1,1,0,05052028
127,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,25,00004000000053111799,0000000106919_1,PROMINA MI BATITA AYAM KAMPUNG 75G_1C24P,24,0,1,1,0,12062027
128,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,18,00004000000053111614,0000000107552_1,TOS TOS TORTILLA ROASTED CORN 140G_1C20P,20,0,1,1,0,12042027
129,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,20,00004000000053111645,0000000128203_1,PROMINA CRUNCHIES SEAWEED 20G_1C24P,24,0,1,1,0,22022027
130,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,13,00004000000053111515,0000000128770_1,PUTRI SH GINSENG 200ML 1C24,24,0,1,1,0,01052029
131,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,21,00004000000053111669,0000000137913_1,RITZ SANDWICH SWEET CHEESE 91G_1C36,36,0,8,8,0,26062027
132,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,01,00004000000053111270,0000000137949_1,CADBURY DAIRY MILK 52G_1B24P_1C6B,144,0,3,3,0,06082027
133,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,25,00004000000053111799,0000000138068_1,KHONG GUAN CREAM CRACKERS NEW 24SX390G_1C24P,24,0,2,2,0,02062027
134,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,09,00004000000053111423,0000000139192_1,SELECTION SELECTION 75,72,0,1,1,0,12122029
135,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,21,00004000000053111669,0000000140878_1,NISSIN LEMONIA COOK 130G_1C36P,36,0,3,3,0,19042027
136,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,21,00004000000053111669,0000000142900_1,KHONG GUAN MALKIST ABON 135G_1C20P,20,0,1,1,0,04062027
137,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,01,00004000000053111270,0000000143646_1,234 SUPER PREMIUM MAGNUM FILTER 12 _1B10P,100,0,10,10,0,12062027
138,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,13,00004000000053111515,0000000143849_1,MARINA NATURAL HBL RICH MOISTURIZING 185ML,48,0,1,1,0,01032029
139,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,24,00004000000053111775,0000000144048_1,KOBE BUMBU NASI UDUK 3X15G_1C40P,40,0,1,1,0,23082027
140,24-Jul-26,GBG,1483596,48438,TMI,AM07057859570,03,00004000000053164399,0000000143901_1,TOTAL CARE MW 250ML,24,0,1,1,0,01062029
141,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,29,00004000000053111959,0000000007762_1,NISSIN GEKIKARA RAMEN CARBONARA PEDAS 120G_1C30P,30,0,4,4,0,04042027
142,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,32,00004000000053112017,0000000015590_1,MILKU COKLAT BTL 200ML_1C12P,12,1,0,12,0,01042027
143,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,18,00004000000053111614,0000000048994_1,LEMONILO CHIMI KRPK UBI BALADO 40 G_1C24P,24,0,1,1,0,26062027
144,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,33,00004000000053112055,0000000093945_1,GOLDA CAPPUCCINO 200 ML_1C12P,12,0,6,6,0,12032027
145,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,40,00004000000053112130,0000000110295_1,KANZLER SINGLES SOSIS GOCHUJANG 60GR C120,120,0,12,12,0,16112026
146,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,06,00004000000053111379,0000000120925_1,YOA FACIAL TISSUE 250S BANDED_1C20P,20,0,2,2,0,12062029
147,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,20,00004000000053111645,0000000133308_1,PROMINA BBR TIM 8PLUS DAGING N BROKOLI 100G_1C24P,24,0,1,1,0,12122027
148,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,29,00004000000053111942,0000000135555_1,INDOMIE GORENG RENDANG JUMBO 120GR_1C24P,24,0,4,4,0,26022027
149,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,13,00004000000053111515,0000000136643_1,CUSSONS CREAM MILD GENTLE 50GR 1C72P,72,0,1,1,0,12062029
150,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,01,00004000000053111270,0000000137044_1,DJARUM COKLAT 12_1B10P,200,0,10,10,0,01062027
151,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,09,00004000000053111423,0000000137249_1,MITU BABY WIPES FRESH N CLEAN BLUE 40S BANDED_1C24,24,0,2,2,0,01042028
152,24-Jul-26,GBG,1483596,48438,TMI,CR07057882608,21,00004000000053111669,0000000138224_1,GOOD TIME DOUBLE CHOC CHOCOCHIP COOK 72_1C48P,48,0,3,3,0,10032027
